Id,Symbol,Name,Display Symbol,Exchange,Portfolio,Currency,Shares Owned,Cost Per Share,Commission,Transaction Date,Transaction Time,Purchase Exchange Rate,Type,Accounting,Accounting Execution Ids,Notes        
,0P0000XW2T.BO,DSP Tax Saver,,,MF_Vikash,INR,217.278,46.024,,8/8/2017,,,Buy,,,
,0P0000XW2T.BO,DSP Tax Saver,,,MF_Vikash,INR,221.651,45.116,,8/14/2017,,,Buy,,,
,0P0000XW2T.BO,DSP Tax Saver,,,MF_Vikash,INR,329.2,45.565,,8/16/2017,,,Buy,,,
,0P0000XW2T.BO,DSP Tax Saver,,,MF_Vikash,INR,111.153,44.983,,8/21/2017,,,Buy,,,
,0P0000XW2T.BO,DSP Tax Saver,,,MF_Vikash,INR,108.559,46.058,,9/4/2017,,,Buy,,,
,0P0000XW2T.BO,DSP Tax Saver,,,MF_Vikash,INR,125.899,79.425,,7/5/2021,,,Buy,,,
,0P0000XW2T.BO,DSP Tax Saver,,,MF_Vikash,INR,501.379,99.726,,7/14/2023,,,Sell,,,
,0P0000XV5G.BO,edelweiss greater china,,,MF_Vikash,INR,173.735,57.556,,3/12/2021,,,Buy,,,
,0P0000XV5G.BO,edelweiss greater china,,,MF_Vikash,INR,173.735,43.19,,3/3/2023,,,Sell,,,
,0P0000XV57.BO,edelweiss large and midcap,,,MF_Vikash,INR,229.32,43.605,,1/22/2021,,,Buy,,,
,0P0000XV57.BO,edelweiss large and midcap,,,MF_Vikash,INR,422.964,47.283,,2/9/2021,,,Buy,,,
,0P0000XV57.BO,edelweiss large and midcap,,,MF_Vikash,INR,416.342,48.035,,3/12/2021,,,Buy,,,
,0P0000XV57.BO,edelweiss large and midcap,,,MF_Vikash,INR,1068.626,64.349,,6/6/2023,,,Sell,,,
,0P0000XW5R.BO,Franklin India technology,,,MF_Vikash,INR,69.028,289.7241,,3/4/2021,,,Buy,,,
,0P0000XW5R.BO,Franklin India technology,,,MF_Vikash,INR,69.028,322.867,,2/17/2023,,,Sell,,,
,0P0000XW5X.BO,Franklin US Feeder,,,MF_Vikash,INR,187.967,53.1983,,3/12/2021,,,Buy,,,
,0P0000XW5X.BO,Franklin US Feeder,,,MF_Vikash,INR,87.479,57.154,,5/3/2021,,,Buy,,,
,0P0000XW5X.BO,Franklin US Feeder,,,MF_Vikash,INR,275.446,58.4808,,9/11/2023,,,Sell,,,
,0P0000XW7T.BO,hdfc index,,,MF_Vikash,INR,20.753,481.8231,,7/5/2021,,,Buy,,,
,0P0000XW7T.BO,hdfc index,,,MF_Vikash,INR,20.753,582.8596,,6/6/2023,,,Sell,,,
,0P0000XW8F.BO,hdfc midcap,,,MF_Vikash,INR,90.352,55.339,,7/17/2017,,,Buy,,,
,0P0000XW8F.BO,hdfc midcap,,,MF_Vikash,INR,91.01,54.939,,8/16/2017,,,Buy,,,
,0P0000XW8F.BO,hdfc midcap,,,MF_Vikash,INR,185.429,53.929,,8/22/2017,,,Buy,,,
,0P0000XW8F.BO,hdfc midcap,,,MF_Vikash,INR,172.732,57.893,,3/28/2018,,,Buy,,,
,0P0000XW8F.BO,hdfc midcap,,,MF_Vikash,INR,232.525,60.137,,8/16/2018,,,Sell,,,
,0P0000XW8F.BO,hdfc midcap,,,MF_Vikash,INR,181.362,60.744,,8/16/2018,,,Sell,,,
,0P0000XW8F.BO,hdfc midcap,,,MF_Vikash,INR,125.636,110.523,,2/17/2023,,,Sell,,,
,0P0000XVAA.BO,HDFC Small cap,,,MF_Vikash,INR,572.187,43.692,,10/29/2018,,,Buy,,,
,0P0000XVAA.BO,HDFC Small cap,,,MF_Vikash,INR,197.11,101.461,,6/8/2023,,,Buy,,,
,0P0000XVAA.BO,HDFC Small cap,,,MF_Vikash,INR,197.11,101.461,,6/8/2023,,,Buy,,,
,0P0000XV82.BO,hsbc/lnt midcap,,,MF_Vikash,INR,36.098,138.51,,8/4/2017,,,Buy,,,
,0P0000XV82.BO,hsbc/lnt midcap,,,MF_Vikash,INR,36.518,136.92,,8/16/2017,,,Buy,,,
,0P0000XV82.BO,hsbc/lnt midcap,,,MF_Vikash,INR,70.205,142.44,,10/4/2017,,,Buy,,,
,0P0000XV82.BO,hsbc/lnt midcap,,,MF_Vikash,INR,108,138.89,,6/6/2019,,,Sell,,,
,0P0000XV82.BO,hsbc/lnt midcap,,,MF_Vikash,INR,34.821,224.409,,2/28/2023,,,Sell,,,
,0P0000XUZ6.BO,icici prudential technology,,,MF_Vikash,INR,175.43,114,,3/4/2021,,,Buy,,,
,0P0000XUZ6.BO,icici prudential technology,,,MF_Vikash,INR,85.109,117.49,,4/13/2021,,,Buy,,,
,0P0000XUZ6.BO,icici prudential technology,,,MF_Vikash,INR,36.175,138.21,,7/13/2021,,,Buy,,,
,0P0000XUZ6.BO,icici prudential technology,,,MF_Vikash,INR,296.714,147.38,,6/6/2023,,,Sell,,,
,0P0000XUZC.BO,icici prudential US bluechip,,,MF_Vikash,INR,230.032,43.47,,3/12/2021,,,Buy,,,
,0P0000XUZC.BO,icici prudential US bluechip,,,MF_Vikash,INR,230.032,53.64,,5/17/2023,,,Sell,,,
,0P0000XVGS.BO,invesco large n midcap,,,MF_Vikash,INR,209.107,47.82,,1/22/2021,,,Buy,,,
,0P0000XVGS.BO,invesco large n midcap,,,MF_Vikash,INR,196.763,50.82,,3/3/2021,,,Buy,,,
,0P0000XVGS.BO,invesco large n midcap,,,MF_Vikash,INR,405.87,59.3,,2/17/2023,,,Sell,,,
,0P0000XVGR.BO,invsco contra,,,MF_Vikash,INR,138.344,72.28,,3/12/2021,,,Buy,,,
,0P0000XVGR.BO,invsco contra,,,MF_Vikash,INR,138.344,106.91,,9/14/2023,,,Sell,,,
,0P0000XV5I.BO,kotak bluecchip,,,MF_Vikash,INR,57.813,345.924,,3/2/2021,,,Buy,,,
,0P0000XV5I.BO,kotak bluecchip,,,MF_Vikash,INR,57.813,408.593,,3/14/2023,,,Sell,,,
,0P0000XV5Q.BO,Kotak contra,,,MF_Vikash,INR,252.318,79.261,,3/12/2021,,,Buy,,,
,0P0000XV5Q.BO,Kotak contra,,,MF_Vikash,INR,252.318,161.2568267,,2/8/2025,,,Sell,,,
,0P0000XV6Q.BO,kotak elss,,,MF_Vikash,INR,116.673,42.855,,7/24/2017,,,Buy,,,
,0P0000XV6Q.BO,kotak elss,,,MF_Vikash,INR,116.673,85.342,,3/3/2023,,,Sell,,,
,0P0000XV5R.BO,Kotak emerging equities,,,MF_Vikash,INR,128.571,38.889,,8/4/2017,,,Buy,,,
,0P0000XV5R.BO,Kotak emerging equities,,,MF_Vikash,INR,155.93,64.128,,3/3/2021,,,Buy,,,
,0P0000XV5R.BO,Kotak emerging equities,,,MF_Vikash,INR,78.302,63.852,,4/30/2021,,,Buy,,,
,0P0000XV5R.BO,Kotak emerging equities,,,MF_Vikash,INR,362.803,139.4723858,,2/8/2025,,,Sell,,,
,0P0000XV6O.BO,kotak flexicap,,,MF_Vikash,INR,151.948,32.906,,7/17/2017,,,Buy,,,
,0P0000XV6O.BO,kotak flexicap,,,MF_Vikash,INR,151.948,58.998,,3/3/2023,,,Sell,,,
,0P0000XVA0.BO,Mirrae asset largecap,,,MF_Vikash,INR,145.219,68.858,,1/22/2021,,,Buy,,,
,0P0000XVA0.BO,Mirrae asset largecap,,,MF_Vikash,INR,272.641,73.353,,3/3/2021,,,Buy,,,
,0P0000XVA0.BO,Mirrae asset largecap,,,MF_Vikash,INR,275.154,72.683,,3/4/2021,,,Buy,,,
,0P0000XVA0.BO,Mirrae asset largecap,,,MF_Vikash,INR,138.376,72.263,,3/12/2021,,,Buy,,,
,0P0000XVA0.BO,Mirrae asset largecap,,,MF_Vikash,INR,831.39,87.499,,5/3/2023,,,Sell,,,
,0P000159Q0.BO,motilal elss,,,MF_Vikash,INR,286.97,17.4234,,7/28/2017,,,Buy,,,
,0P000159Q0.BO,motilal elss,,,MF_Vikash,INR,285.167,17.5336,,8/8/2017,,,Buy,,,
,0P000159Q0.BO,motilal elss,,,MF_Vikash,INR,573.875,17.4254,,9/29/2017,,,Buy,,,
,0P000159Q0.BO,motilal elss,,,MF_Vikash,INR,1146.012,31.9318,,5/17/2023,,,Sell,,,
,0P00012ZRM.BO,motilal flexicap,,,MF_Vikash,INR,191.85,26.062,,7/28/2017,,,Buy,,,
,0P00012ZRM.BO,motilal flexicap,,,MF_Vikash,INR,192.468,25.9783,,8/14/2017,,,Buy,,,
,0P00012ZRM.BO,motilal flexicap,,,MF_Vikash,INR,190.543,26.2408,,8/22/2017,,,Buy,,,
,0P00012ZRM.BO,motilal flexicap,,,MF_Vikash,INR,377.408,26.4965,,8/29/2017,,,Buy,,,
,0P00012ZRM.BO,motilal flexicap,,,MF_Vikash,INR,537.293,27.918,,6/6/2019,,,Sell,,,
,0P00012ZRM.BO,motilal flexicap,,,MF_Vikash,INR,414.976,34.8556,,2/17/2023,,,Sell,,,
,0P0000XVG0.BO,nippon elss,,,MF_Vikash,INR,158.458,63.1081,,8/4/2017,,,Buy,,,
,0P0000XVG0.BO,nippon elss,,,MF_Vikash,INR,158.516,63.0853,,8/8/2017,,,Buy,,,
,0P0000XVG0.BO,nippon elss,,,MF_Vikash,INR,316.974,85.7154,,2/17/2023,,,Sell,,,
,0P0000XVFK.BO,nippon pharma,,,MF_Vikash,INR,37.66,265.5217,,3/12/2021,,,Buy,,,
,0P0000XVFK.BO,nippon pharma,,,MF_Vikash,INR,35.73,279.8591,,4/13/2021,,,Buy,,,
,0P0000XVFK.BO,nippon pharma,,,MF_Vikash,INR,15.012,333.0554,,7/5/2021,,,Buy,,,
,0P0000XVFK.BO,nippon pharma,,,MF_Vikash,INR,14.974,333.8962,,7/13/2021,,,Buy,,,
,0P0000XVFK.BO,nippon pharma,,,MF_Vikash,INR,103.376,323.6591,,6/8/2023,,,Sell,,,
,0P0000XVFY.BO,Nippon small cap,,,MF_Vikash,INR,246.9,40.5023,,8/4/2017,,,Buy,,,
,0P0000XVFY.BO,Nippon small cap,,,MF_Vikash,INR,429.406,46.576,,3/16/2017,,,Buy,,,
,0P0000XVFY.BO,Nippon small cap,,,MF_Vikash,INR,312.321,64.0334,,3/2/2021,,,Buy,,,
,0P0000XVFY.BO,Nippon small cap,,,MF_Vikash,INR,231.864,64.69,,3/3/2021,,,Buy,,,
,0P0000XVFY.BO,Nippon small cap,,,MF_Vikash,INR,353.234,65.1094,,3/12/2021,,,Buy,,,
,0P0000XVFY.BO,Nippon small cap,,,MF_Vikash,INR,417.767,43.0867,,6/6/2019,,,Sell,,,
,0P00016GW1.BO,nippon us opportunity,,,MF_Vikash,INR,411.838,24.2802,,3/12/2021,,,Buy,,,
,0P00016GW1.BO,nippon us opportunity,,,MF_Vikash,INR,411.838,28.3855,,9/11/2023,,,Sell,,,
,0P0000YWL1.BO,parag pareikh flexicap,,,MF_Vikash,INR,217.28,46.0213,,7/5/2021,,,Buy,,,
,0P0000YWL1.BO,parag pareikh flexicap,,,MF_Vikash,INR,217.28,63.2095,,9/12/2023,,,Sell,,,
,0P00015HLN.BO,sbi banking financial,,,MF_Vikash,INR,447.401,22.3502,,1/22/2021,,,Buy,,,
,0P00015HLN.BO,sbi banking financial,,,MF_Vikash,INR,394.713,25.3336,,2/12/2021,,,Buy,,,
,0P00015HLN.BO,sbi banking financial,,,MF_Vikash,INR,842.114,29.0754,,5/17/2023,,,Sell,,,
,0P0000XVJR.BO,SBI contra fund,,,MF_Vikash,INR,60.998,163.9325,,3/12/2021,,,Buy,,,
,0P0000XVJT.BO,sbi focused,,,MF_Vikash,INR,48.596,205.7679,,3/12/2021,,,Buy,,,
,0P0000XVJT.BO,sbi focused,,,MF_Vikash,INR,48.596,239.2833,,2/28/2023,,,Sell,,,
,0P0000XVCR.BO,sundaram focused,,,MF_Vikash,INR,102.981,97.1,,3/12/2021,,,Buy,,,
,0P0000XVCR.BO,sundaram focused,,,MF_Vikash,INR,102.981,112.0413,,3/14/2023,,,Sell,,,
,0P0000XVM6.BO,sundaram large and midcap,,,MF_Vikash,INR,1710.253,41,,12/31/2021,,,Buy,,,
,0P0000XVM6.BO,sundaram large and midcap,,,MF_Vikash,INR,1710.253,58.495,,4/10/2023,,,Sell,,,
,0P0000XVCZ.BO,Sundaram tax saver,,,MF_Vikash,INR,102.785,194.58,,10/8/2018,,,Buy,,,
,0P0000XVCZ.BO,Sundaram tax saver,,,MF_Vikash,INR,106.05,282.87,,2/9/2021,,,Buy,,,
,0P0000XVCZ.BO,Sundaram tax saver,,,MF_Vikash,INR,95.66,418.15,,9/11/2023,,,Sell,,,
,0P0000XVCZ.BO,Sundaram tax saver,,,MF_Vikash,INR,113.175,451.94,,2/14/2024,,,Sell,,,
,0P0001784G.BO,Tata Digital,,,MF_Vikash,INR,675.37,14.8067,,10/11/2018,,,Buy,,,
,0P0001784G.BO,Tata Digital,,,MF_Vikash,INR,729.869,27.4008,,2/12/2021,,,Buy,,,
,0P0001784G.BO,Tata Digital,,,MF_Vikash,INR,539.947,27.7791,,3/3/2021,,,Buy,,,
,0P0001784G.BO,Tata Digital,,,MF_Vikash,INR,1043.982,28.7347,,4/13/2021,,,Buy,,,
,0P0001784G.BO,Tata Digital,,,MF_Vikash,INR,148.955,33.5654,,7/5/2021,,,Buy,,,
,0P0000XVOJ.BO,tata large and midcap,,,MF_Vikash,INR,32.229,310.2686,,3/12/2021,,,Buy,,,
,0P0000XVOJ.BO,tata large and midcap,,,MF_Vikash,INR,32.229,379.5457,,3/14/2023,,,Sell,,,
,0P0000XVSO.BO,UTI flexicap,,,MF_Vikash,INR,94.28,212.1238,,1/22/2021,,,Buy,,,
,0P0000XVSO.BO,UTI flexicap,,,MF_Vikash,INR,44.889,222.7596,,2/9/2021,,,Buy,,,
,0P0000XVSO.BO,UTI flexicap,,,MF_Vikash,INR,20.411,244.9484,,7/12/2021,,,Buy,,,
,0P0000XVSO.BO,UTI flexicap,,,MF_Vikash,INR,159.58,238.5349,,3/6/2023,,,Sell,,,
,0P0000XW5J.BO,Franklin india prima,,,MF_Vikash,INR,5.282,946.6185,,7/17/2017,,,Buy,,,
,0P0000XW5J.BO,Franklin india prima,,,MF_Vikash,INR,14.811,1012.7774,,3/28/2018,,,Buy,,,
,0P0000XW5J.BO,Franklin india prima,,,MF_Vikash,INR,9.724,1028.3484,,6/6/2019,,,Sell,,,
,0P0000XW5J.BO,Franklin india prima,,,MF_Vikash,INR,10.369,1657.6891,,2/17/2023,,,Sell,,,
,0P0000XW2M.BO,DSP Midcap,,,MF_Vikash,INR,92.28,54.183,,8/4/2017,,,Buy,,,
,0P0000XW2M.BO,DSP Midcap,,,MF_Vikash,INR,120.042,83.3,,3/3/2021,,,Buy,,,
,0P0000XW2M.BO,DSP Midcap,,,MF_Vikash,INR,212.322,95.377,,5/19/2023,,,Sell,,,
,0P0000XVWD.BO,Aditya birla flexicap,,,MF_Mahak,INR,2.009,646.99,,6/27/2017,,,Buy,,,
,0P0000XVWD.BO,Aditya birla flexicap,,,MF_Mahak,INR,2.009,1076.73,,3/13/2023,,,Sell,,,
,0P0000XVY0.BO,aditya birla short term fund,,,MF_Mahak,INR,36.042,27.7456,,6/27/2017,,,Buy,,,
,0P0000XVY0.BO,aditya birla short term fund,,,MF_Mahak,INR,36.042,39.8932,,3/13/2023,,,Sell,,,
,0P00011MKZ.BO,aditya birla bankng n finance,,,MF_Mahak,INR,559.1,35.77,,3/22/2021,,,Buy,,,
,0P00011MKZ.BO,aditya birla bankng n finance,,,MF_Mahak,INR,559.1,51.72,,8/9/2023,,,Sell,,,
,0P00005V62.BO,aditya birla flexi cup,,,MF_Mahak,INR,6.934,721.12,,9/5/2017,,,Buy,,,
,0P00005V62.BO,aditya birla flexi cup,,,MF_Mahak,INR,6.934,1229.2,,2/20/2023,,,Sell,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,34.367,145.48,,2/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,142.139,140.7,,2/23/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,35.573,140.55,,3/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,33.684,148.43,,4/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,38.236,130.76,,5/9/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,39.832,125.52,,6/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,41.177,121.42,,7/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,38.608,129.5,,8/8/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,40.425,123.68,,9/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,40.291,124.09,,10/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,39.103,127.86,,11/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,37.367,133.8,,12/7/2022,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,39.229,127.45,,1/9/2023,,,Buy,,,
,0P0000XVXV.BO,aditya birla digital,,,MF_Mahak,INR,600.031,136.59,,6/14/2023,,,Sell,,,
,0P0000XVTL.BO,axis bluechip,,,MF_Mahak,INR,226.9,44.07,,5/19/2022,,,Buy,,,
,0P0000XVTL.BO,axis bluechip,,,MF_Mahak,INR,226.9,50.52,,6/14/2023,,,Sell,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,2.469,2025.5054,,12/6/2018,,,Buy,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,98.201,2036.6332,,1/2/2019,,,Buy,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,73.476,2041.4843,,1/14/2019,,,Buy,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,44.352,2254.5919,,10/28/2020,,,Buy,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,109.67,2279.4583,,3/8/2021,,,Buy,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,10.953,2282.3596,,3/22/2021,,,Buy,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,21.622,2312.4714,,8/12/2021,,,Sell,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,86.476,2312.7743,,8/12/2021,,,Sell,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,21.429,2333.2817,,11/22/2021,,,Sell,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,96.396,2334.1202,,11/22/2021,,,Sell,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,51.406,2334.3616,,11/23/2021,,,Sell,,,
,0P0000XVUB.BO,axis liquid,,,MF_Mahak,INR,61.792,2468.8151,,1/23/2023,,,Sell,,,
,0P0000XW0O.BO,canara robecco bluechip,,,MF_Mahak,INR,243.95,40.99,,5/19/2022,,,Buy,,,
,0P0000XW0O.BO,canara robecco bluechip,,,MF_Mahak,INR,105.458,47.41,,11/2/2022,,,Buy,,,
,0P0000XW0O.BO,canara robecco bluechip,,,MF_Mahak,INR,349.408,51.71,,7/14/2023,,,Sell,,,
,0P0001CN9D.BO,edelweiss ipo,,,MF_Mahak,INR,493.839,20.2485,,2/7/2022,,,Buy,,,
,0P0001CN9D.BO,edelweiss ipo,,,MF_Mahak,INR,493.839,20.4619,,7/14/2023,,,Sell,,,
,0P0000XW5J.BO,franklin prima,,,MF_Mahak,INR,1.027,875.9145,,6/27/2017,,,Buy,,,
,0P0000XW5J.BO,franklin prima,,,MF_Mahak,INR,1.027,1470.2578,,3/13/2023,,,Sell,,,
,0P0000XW7T.BO,HDFC Index,,,MF_Mahak,INR,103.433,483.379,,5/19/2022,,,Buy,,,
,0P0000XW7T.BO,HDFC Index,,,MF_Mahak,INR,35.575,562.1638,,11/2/2022,,,Buy,,,
,0P0000XW7T.BO,HDFC Index,,,MF_Mahak,INR,88.874,562.5652,,11/4/2022,,,Buy,,,
,0P0000XW7T.BO,HDFC Index,,,MF_Mahak,INR,227.882,583.5796,,5/30/2023,,,Sell,,,
,0P0000XW9U.BO,L&T tax saver,,,MF_Mahak,INR,266.577,56.269,,3/19/2018,,,Buy,,,
,0P0000XW9U.BO,L&T tax saver,,,MF_Mahak,INR,266.577,95.3065,,7/5/2023,,,Sell,,,
,0P0000XWAT.BO,ICICI prud bluechip,,,MF_Mahak,INR,154.767,64.61,,5/19/2022,,,Buy,,,
,0P0000XWAT.BO,ICICI prud bluechip,,,MF_Mahak,INR,266.121,75.15,,11/2/2022,,,Buy,,,
,0P0000XWAT.BO,ICICI prud bluechip,,,MF_Mahak,INR,266.121,81.98,,7/14/2023,,,Sell,,,
,0P0000XWAT.BO,ICICI prud bluechip,,,MF_Mahak,INR,154.767,82.81,,7/14/2023,,,Sell,,,
,0P0000XV5R.BO,Kotak emerging equity,,,MF_Mahak,INR,130.026,76.904,,2/23/2022,,,Buy,,,
,0P0000XV5R.BO,Kotak emerging equity,,,MF_Mahak,INR,130.026,84.158,,3/17/2023,,,Sell,,,
,0P0000XV6I.BO,Kotak smallcap,,,MF_Mahak,INR,53.582,186.621,,2/7/2022,,,Buy,,,
,0P0000XV6I.BO,Kotak smallcap,,,MF_Mahak,INR,53.582,221.462,,8/9/2023,,,Sell,,,
,0P0000XVA0.BO,Mirrae asset largecap,,,MF_Mahak,INR,120.589,82.922,,2/23/2022,,,Buy,,,
,0P0000XVA0.BO,Mirrae asset largecap,,,MF_Mahak,INR,129.963,76.941,,5/19/2022,,,Buy,,,
,0P0000XVA0.BO,Mirrae asset largecap,,,MF_Mahak,INR,250.552,91.5,,6/14/2023,,,Sell,,,
,0P0000XVE4.BO,Nippon index,,,MF_Mahak,INR,334.412,29.9017,,2/7/2022,,,Buy,,,
,0P0000XVE4.BO,Nippon index,,,MF_Mahak,INR,334.412,33.3429,,6/14/2023,,,Sell,,,
,0P0000XVFK.BO,Nippon pharma,,,MF_Mahak,INR,32.374,308.8763,,2/7/2022,,,Buy,,,
,0P0000XVFK.BO,Nippon pharma,,,MF_Mahak,INR,32.374,296.2686,,2/20/2023,,,Sell,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,103.215,48.44,,2/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,116.599,42.88,,3/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,104.751,47.73,,4/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,114.594,43.63,,5/9/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,114.306,43.74,,6/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,111.851,44.7,,7/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,103.322,48.39,,8/10/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,98.054,50.99,,9/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,98.731,50.64,,10/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,99.064,50.47,,11/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,98.731,50.64,,12/7/2022,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,101.911,49.06,,1/9/2023,,,Buy,,,
,0P00011MAT.BO,PGIM Midcap,,,MF_Mahak,INR,1265.129,52.86,,7/5/2023,,,Sell,,,
,0P0000XW4J.BO,quant small cap,,,MF_Mahak,INR,68.687,145.5814,,2/7/2022,,,Buy,,,
,0P0000XW4J.BO,quant small cap,,,MF_Mahak,INR,68.687,186.6538,,8/9/2023,,,Sell,,,
,0P0000XW4O.BO,quant infrastructure,,,MF_Mahak,INR,435.505,22.9607,,2/7/2022,,,Buy,,,
,0P0000XW4O.BO,quant infrastructure,,,MF_Mahak,INR,435.505,25.3955,,6/14/2023,,,Sell,,,
,0P0000XVJQ.BO,sbi bluechip,,,MF_Mahak,INR,22.98,34.8133,,6/27/2017,,,Buy,,,
,0P0000XVJQ.BO,sbi bluechip,,,MF_Mahak,INR,22.98,61.0492,,3/13/2023,,,Sell,,,
,0P0000XVCR.BO,sundaram focused,,,MF_Mahak,INR,87.663,114.0671,,2/23/2022,,,Buy,,,
,0P0000XVCR.BO,sundaram focused,,,MF_Mahak,INR,87.663,114.8994,,3/1/2023,,,Sell,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,78.359,255.2213,,2/23/2022,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,78.359,238.4669,,2/20/2023,,,Sell,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,58.645,170.5094,,10/27/2020,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,52.538,190.328,,11/27/2020,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,48.955,204.2579,,12/28/2020,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,48.31,206.9872,,1/27/2021,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,46.055,217.1229,,3/1/2021,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,45.039,222.0194,,3/30/2021,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,44.698,223.7123,,4/27/2021,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,43.276,231.0629,,5/27/2021,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,341.774,238.0284,,6/23/2021,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,110.492,273.9054,,9/20/2021,,,Buy,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,424.938,235.3306,,4/24/2023,,,Sell,,,
,0P0000XVSO.BO,UTI equity fund,,,MF_Mahak,INR,414.844,242.518,,5/5/2023,,,Sell,,,
,0P0000XVU7.BO,Axis Long Term,,,MF_Vikash,INR,904.705,103.3895027,,7/11/2024,,,Sell,,,
,0P0000XW24.BO,DSP Small Cap,,,MF_Vikash,INR,224.064,223.139,,12/6/2024,,,Buy,,,
,0P0000YWL1.BO,parag pareikh flexicap,,,MF_Vikash,INR,586.616,85.2303,,11/21/2024,,,Buy,,,
,0P0000YWL1.BO,parag pareikh flexicap,,,MF_Vikash,INR,1157.316,86.4025,,11/28/2024,,,Buy,,,
,0P0000YWL1.BO,parag pareikh flexicap,,,MF_Vikash,INR,563.741,88.6888,,12/6/2024,,,Buy,,,
,0P0000XW2T.BO,dsp tax saver,,,MF_Mahak,INR,643.926,155.3,,9/22/2025,,,Sell,,,
,0P0000XW04.BO,Canara robecco tax saver,,,MF_Mahak,INR,181.611,197.9,,9/22/2025,,,Sell,,,
,0P00017844.BO,Mirrae asset tax saver,,,MF_Mahak,INR,949.113,54.82,,9/26/2025,,,Sell,,,
,0P0000XW04.BO,Canara robecco tax saver,,,MF_Mahak,,154.947,201.488,,12/31/2025,,,Sell,,,
,0P0000XVYC.BO,ABSL 96 tax saver,,,MF_Portfolio,INR,336.7,29.7,,9/25/2017,,,Buy,,,
